atmosphere,feh,filter,flux,logg,teff,wavelength,bolometric_magnitude,mag_g,flux_nu_g,flux_lambda_g,lambda_eff_g,mag_i,flux_nu_i,flux_lambda_i,lambda_eff_i,mag_i_fil,flux_nu_i_fil,flux_lambda_i_fil,lambda_eff_i_fil,mag_r,flux_nu_r,flux_lambda_r,lambda_eff_r,mag_r_fil,flux_nu_r_fil,flux_lambda_r_fil,lambda_eff_r_fil
Phoenix,-10,Palomar/ZTF.g,1713788.0609825,2.0,4500,4746.4797383749,-73.01566265382795,-16.365894611048894,1.277490985976124e-13,1688792.2126374969,4722.914193098609,-17.213553344927355,2.7888254817438147e-13,1564614.270324766,7805.094878724866,-17.454657353030996,3.482274007743503e-13,1655932.5359131389,7890.371624489369,-17.296466120834005,3.0101382912489287e-13,2124638.5324596963,6335.333624881107,-17.296764145470185,3.010964660028624e-13,1883161.2698397394,6338.606310427084
Phoenix,-10,Palomar/ZTF.g,1758865.9605037,2.5,4500,4746.4797383749,-73.03289321536897,-16.37746268177689,1.2911748934218948e-13,1706881.7933754872,4722.914193098609,-17.231345244527688,2.8349023099984397e-13,1590464.7451896942,7805.094878724866,-17.472107434030853,3.538693705978541e-13,1682761.9048157718,7890.371624489369,-17.3117703813399,3.0528688847979304e-13,2154798.9625744917,6335.333624881107,-17.312069087929856,3.0537089023858114e-13,1909894.9950090458,6338.606310427084
Phoenix,-10,Palomar/ZTF.g,1771307.5346349,3.0,4500,4746.4797383749,-73.03697337576871,-16.371670752502915,1.2843053775415543e-13,1697800.566931886,4722.914193098609,-17.241796627067824,2.862323069209494e-13,1605848.6089149811,7805.094878724866,-17.48290402377755,3.574058111351551e-13,1699578.809327067,7890.371624489369,-17.319962896894413,3.0759916963940066e-13,2171119.6800108477,6335.333624881107,-17.320265342033363,3.0768486709701767e-13,1924367.4053198055,6338.606310427084
Phoenix,-10,Palomar/ZTF.g,1763903.4088919,3.5,4500,4746.4797383749,-73.03281903721683,-16.35419520319418,1.2637992150249732e-13,1670692.236658526,4722.914193098609,-17.248678913064317,2.8805244456199345e-13,1616060.123926498,7805.094878724866,-17.49061414253969,3.59952883556678e-13,1711690.952382863,7890.371624489369,-17.32499343671901,3.090276751718118e-13,2181202.465598527,6335.333624881107,-17.325303003277902,3.091157981181565e-13,1933316.9420400246,6338.606310427084
Phoenix,-10,Palomar/ZTF.g,1747838.8349365,4.0,4500,4746.4797383749,-73.02575381591379,-16.330603362413633,1.2366344617186086e-13,1634781.514512057,4722.914193098609,-17.256160483842372,2.9004420548472485e-13,1627234.4967339074,7805.094878724866,-17.499299782785897,3.6284397255023067e-13,1725439.004138694,7890.371624489369,-17.33127373246017,3.108203842370997e-13,2193855.900055919,6335.333624881107,-17.331593626212214,3.1091197568218304e-13,1944550.8567625498,6338.606310427084
Phoenix,-10,Palomar/ZTF.g,1717811.0814111,4.5,4500,4746.4797383749,-73.01188954318005,-16.300337149179036,1.2026378267973143e-13,1589839.31692223,4722.914193098609,-17.259857545288334,2.9103352406222825e-13,1632784.8690121013,7805.094878724866,-17.504574314870503,3.6461096569686056e-13,1733841.6210371153,7890.371624489369,-17.33272381201465,3.1123578477103355e-13,2196787.9114633882,6335.333624881107,-17.33306178595266,3.1133268303882864e-13,1947182.1058452413,6338.606310427084
Phoenix,-10,Palomar/ZTF.g,1697072.2874731,5.0,4500,4746.4797383749,-73.00381905764459,-16.278577163741012,1.1787748614035492e-13,1558293.4269160975,4722.914193098609,-17.268718492399426,2.9341843539447095e-13,1646164.9328716474,7805.094878724866,-17.51507450687417,3.6815423675904663e-13,1750691.006876329,7890.371624489369,-17.337087849849812,3.1248929191063063e-13,2205635.510184164,6335.333624881107,-17.33744973300604,3.1259346404634015e-13,1955067.4656258263,6338.606310427084
Phoenix,-10,Palomar/ZTF.g,1675811.0285194,5.5,4500,4746.4797383749,-73.00311252439727,-16.26829809193132,1.1676676189189766e-13,1543610.0946517293,4722.914193098609,-17.279471192976068,2.963387722162985e-13,1662548.8934152424,7805.094878724866,-17.52715072182068,3.722719281928887e-13,1770271.9450879323,7890.371624489369,-17.34124784184263,3.1368888948439605e-13,2214102.600337719,6335.333624881107,-17.34163130435639,3.1379969832897623e-13,1962611.67135354,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2194459.6313115,0.0,4750,4746.4797383749,-73.38874955314853,-16.769627977773222,1.8528966286194942e-13,2449455.5590495234,4722.914193098609,-17.658891459875676,4.2029728437448456e-13,2357993.116513962,7805.094878724866,-17.913600099650115,5.314226244673499e-13,2527084.3483855254,7890.371624489369,-17.680522582054195,4.2875483724452083e-13,3026269.7592217107,6335.333624881107,-17.681038637081063,4.289586746772075e-13,2682855.6749192216,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2352427.9110231,0.5,4750,4746.4797383749,-73.41109974793333,-16.811791705812443,1.926267877216302e-13,2546449.4279863765,4722.914193098609,-17.645903299490918,4.152994154235591e-13,2329953.5811144877,7805.094878724866,-17.896437100306393,5.230880999651815e-13,2487451.0218184157,7890.371624489369,-17.672306546730972,4.255225880213195e-13,3003455.653749908,6335.333624881107,-17.672802445059872,4.2571698527578217e-13,2662581.0300166938,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2463507.6614265,1.0,4750,4746.4797383749,-73.42910001793658,-16.84105253113183,1.9788870773327256e-13,2616009.9151971177,4722.914193098609,-17.633388541669273,4.1053994204213346e-13,2303251.515959973,7805.094878724866,-17.88008015808017,5.152666844512939e-13,2450257.6924091224,7890.371624489369,-17.664457671391116,4.224575426989093e-13,2981821.719473001,6335.333624881107,-17.664931101250595,4.226417933722455e-13,2643347.7179591223,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2537701.7738425,1.5,4750,4746.4797383749,-73.44388974029133,-16.861140137896847,2.0158399840750708e-13,2664860.186413011,4722.914193098609,-17.62123057954419,4.059684016700865e-13,2277603.8110379786,7805.094878724866,-17.86433400447919,5.078478308315748e-13,2414978.673409608,7890.371624489369,-17.65706954683233,4.195925984817336e-13,2961600.1539228233,6335.333624881107,-17.65751847321215,4.197661260230199e-13,2625362.3013619278,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2582198.7980052,2.0,4750,4746.4797383749,-73.45386555919967,-16.87210505643082,2.0363012252234176e-13,2691909.132426374,4722.914193098609,-17.608678762616286,4.0130216713902043e-13,2251424.8436419154,7805.094878724866,-17.848580721875976,5.005325079641872e-13,2380191.976211515,7890.371624489369,-17.648834713706155,4.1642221077033613e-13,2939222.6840436007,6335.333624881107,-17.649260098957548,4.1658539458217284e-13,2605468.908594217,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2607559.5917811,2.5,4750,4746.4797383749,-73.45951382548313,-16.875562684216156,2.0427963522816792e-13,2700495.4317556815,4722.914193098609,-17.59528466867311,3.963819478317968e-13,2223820.9459021543,7805.094878724866,-17.832287195310343,4.930771511829083e-13,2344739.37301743,7890.371624489369,-17.63979280793162,4.1296868726449405e-13,2914846.763725923,6335.333624881107,-17.64019453454614,4.1312151555520863e-13,2583804.6130493893,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2620606.8152869,3.0,4750,4746.4797383749,-73.46012619159214,-16.87145073484991,2.0350744130144446e-13,2690287.335538861,4722.914193098609,-17.58208236854131,3.915912214793085e-13,2196943.5422589653,7805.094878724866,-17.816722685482148,4.860590952856961e-13,2311366.275227858,7890.371624489369,-17.63044220699474,4.094273805095656e-13,2889851.2450527297,6335.333624881107,-17.630823127325897,4.0957104945446817e-13,2561598.7720458293,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2624349.2988126,3.5,4750,4746.4797383749,-73.45622535974152,-16.860968946734925,2.0155221658213716e-13,2664440.043337425,4722.914193098609,-17.570086757496373,3.8728859060247736e-13,2172804.4998057936,7805.094878724866,-17.802989309250766,4.799496990628813e-13,2282314.1444717855,7890.371624489369,-17.621843860351813,4.0619777871195387e-13,2867055.8258400788,6335.333624881107,-17.622207401154185,4.0633381008941407e-13,2541351.9592074063,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2621525.3777809,4.0,4750,4746.4797383749,-73.45101477099152,-16.847673825007455,1.9909920688106389e-13,2632012.231899434,4722.914193098609,-17.562956633481807,3.847535657448177e-13,2158582.2542981897,7805.094878724866,-17.79482820409764,4.763556071544439e-13,2265223.0892733457,7890.371624489369,-17.617596072861236,4.046116927355401e-13,2855860.7940666904,6335.333624881107,-17.61794638720759,4.047422623426132e-13,2531397.870022422,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2611948.5816006,4.5,4750,4746.4797383749,-73.44525200837143,-16.832297821939406,1.96299470791136e-13,2595000.835670304,4722.914193098609,-17.561728256664622,3.843185106161252e-13,2156141.465273612,7805.094878724866,-17.793319031040497,4.756939329478758e-13,2262076.617041711,7890.371624489369,-17.618479323802134,4.049409799589452e-13,2858184.9940050356,6335.333624881107,-17.618821695770425,4.0506869265860254e-13,2533439.4779380956,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,2595477.4578993,5.0,4750,4746.4797383749,-73.43746584223807,-16.812102555480745,1.926819452684173e-13,2547178.588790678,4722.914193098609,-17.5651284568316,3.8552396750879684e-13,2162904.4379618713,7805.094878724866,-17.797212292131086,4.774027505414726e-13,2270202.5906006144,7890.371624489369,-17.623068852342428,4.0665633377686876e-13,2870292.4338158825,6335.333624881107,-17.6234089721561,4.0678374367814207e-13,2544165.9992376356,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3414193.4635775,0.0,5000,4746.4797383749,-73.77478504314024,-17.20806754457825,2.774770175337768e-13,3668135.6779896566,4722.914193098609,-17.91948577751435,5.34311240888375e-13,2997645.4165434237,7805.094878724866,-18.158687977826386,6.66001475188528e-13,3167049.776319798,7890.371624489369,-17.977044208233835,5.634010905484249e-13,3976640.1088248473,6335.333624881107,-17.977422390501648,5.635973678884709e-13,3524932.554276801,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3559125.0323919,0.5,5000,4746.4797383749,-73.79161856836532,-17.2355103668297,2.845798503995923e-13,3762032.3000647575,4722.914193098609,-17.906077135188504,5.277531742002553e-13,2960852.7065185653,7805.094878724866,-18.14123011436263,6.553782822416721e-13,3116533.1001568534,7890.371624489369,-17.96517884111263,5.572775354323865e-13,3933418.3698336543,6335.333624881107,-17.965547421320995,5.57466749292528e-13,3486589.5486171828,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3654704.8884174,1.0,5000,4746.4797383749,-73.80238694750432,-17.250273896917523,2.884759144869146e-13,3813536.7158519197,4722.914193098609,-17.893023151587492,5.214459042955569e-13,2925467.0412473544,7805.094878724866,-18.124857092361818,6.455692518104746e-13,3069888.0268494044,7890.371624489369,-17.952993896876634,5.51058313529989e-13,3889521.388309032,6335.333624881107,-17.953353890778324,5.512410563756405e-13,3447651.9153243136,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3705719.1010299,1.5,5000,4746.4797383749,-73.81010493777774,-17.257860805888793,2.904987863681259e-13,3840278.276596026,4722.914193098609,-17.880977753490146,5.156928397549655e-13,2893190.6333572473,7805.094878724866,-18.109960728312625,6.367724880733858e-13,3028056.6050526295,7890.371624489369,-17.941757764978558,5.453848955715161e-13,3849476.841384515,6335.333624881107,-17.942108485565015,5.455610973106736e-13,3412127.4899884183,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3723757.045061,2.0,5000,4746.4797383749,-73.8151193440114,-17.260444221764978,2.9119082623223957e-13,3849426.768023204,4722.914193098609,-17.869443557764935,5.102434320530886e-13,2862617.8308961806,7805.094878724866,-18.09594070715398,6.286027590205419e-13,2989206.933492851,7890.371624489369,-17.93115417532764,5.400844460042618e-13,3812064.808114524,6335.333624881107,-17.93149486522752,5.402539440707889e-13,3378934.7210159637,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3723025.9264116,2.5,5000,4746.4797383749,-73.81716622364993,-17.25879579683577,2.9074905961036147e-13,3843586.7891973583,4722.914193098609,-17.857952715158333,5.048717680779269e-13,2832481.193928592,7805.094878724866,-18.08230638615801,6.207583276688515e-13,2951904.1564221326,7890.371624489369,-17.9207981491692,5.349574741889143e-13,3775877.2286089906,6335.333624881107,-17.921128205292348,5.351201221961656e-13,3346826.026254815,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3712831.1081538,3.0,5000,4746.4797383749,-73.8168263838366,-17.25423825586579,2.8953115467369364e-13,3827486.570915146,4722.914193098609,-17.846685122201656,4.996593847616106e-13,2803238.1689616377,7805.094878724866,-18.069174463175138,6.132955101212234e-13,2916416.074900631,7890.371624489369,-17.911012882488038,5.301577970747161e-13,3741999.7852707994,6335.333624881107,-17.911331703695765,5.303134982179662e-13,3316763.740122429,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3700719.5174828,3.5,5000,4746.4797383749,-73.81304734490658,-17.245837012028286,2.8729945676267375e-13,3797984.4132133448,4722.914193098609,-17.836085780532922,4.948052651133551e-13,2776005.11002252,7805.094878724866,-18.05720557655779,6.0657182077028e-13,2884442.784077332,7890.371624489369,-17.902114244769304,5.258304089677802e-13,3711455.8878570725,6335.333624881107,-17.902422388692813,5.259796666234989e-13,3289658.4608175866,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3689141.5686272,4.0,5000,4746.4797383749,-73.80785512730415,-17.235581978205687,2.8459862091370014e-13,3762280.4387866785,4722.914193098609,-17.828406747185525,4.91318026664883e-13,2756440.6622784,7805.094878724866,-18.048653211863105,6.018126118215703e-13,2861811.225142415,7890.371624489369,-17.89634624639098,5.230443300204966e-13,3691790.975108438,6335.333624881107,-17.896644750995787,5.23188151885425e-13,3272199.3637092276,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3677475.2997304,4.5,5000,4746.4797383749,-73.80209550997073,-17.224164166263176,2.8162140867385833e-13,3722922.8785282625,4722.914193098609,-17.825135005807965,4.898397246750419e-13,2748146.947220588,7805.094878724866,-18.04507230316013,5.99831019875377e-13,2852388.122396026,7890.371624489369,-17.894925267092795,5.223602328965438e-13,3686962.429145216,6335.333624881107,-17.895216502605983,5.22500368460912e-13,3267897.7286742018,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,3669295.1857813,5.0,5000,4746.4797383749,-73.79527195559409,-17.210314273169633,2.7805179896988003e-13,3675734.059691881,4722.914193098609,-17.82635613514542,4.903909581665961e-13,2751239.5315103275,7805.094878724866,-18.046616061018714,6.006844983470608e-13,2856446.685182354,7890.371624489369,-17.89765031157294,5.236729299345378e-13,3696227.806475141,6335.333624881107,-17.897937583973103,5.238115056607944e-13,3276098.0334703433,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,5031694.756911,0.0,5250,4746.4797383749,-74.13421914203656,-17.606897537355522,4.0064434295717937e-13,5296358.673766772,4722.914193098609,-18.15803429924975,6.65600622875599e-13,3734218.005771507,7805.094878724866,-18.380049569305815,8.166196532923831e-13,3883287.329905514,7890.371624489369,-18.2393477248388,7.173631932075427e-13,5063347.044513025,6335.333624881107,-18.23962786567288,7.175483105967897e-13,4487794.910691395,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,5136443.3173807,0.5,5250,4746.4797383749,-74.14589022557654,-17.621035602442173,4.0589550418795697e-13,5365776.934178724,4722.914193098609,-18.145414840633478,6.579091648139367e-13,3691066.632113818,7805.094878724866,-18.363653691558113,8.043803941494034e-13,3825085.7427091477,7890.371624489369,-18.22628692309085,7.087854100068884e-13,5002802.687583716,6335.333624881107,-18.226562210855732,7.08965144908249e-13,4434112.82862696,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,5193159.3362573,1.0,5250,4746.4797383749,-74.15278832106398,-17.625897119968254,4.077170262807482e-13,5389856.730899188,4722.914193098609,-18.132561402481066,6.501664586710237e-13,3647627.7414358757,7805.094878724866,-18.347680700865904,7.926332387595363e-13,3769224.2660670113,7890.371624489369,-18.212664934200703,6.999483170842199e-13,4940428.051199026,6335.333624881107,-18.21293615834698,7.001231906841711e-13,4378812.193699145,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,5206234.3939909,1.5,5250,4746.4797383749,-74.15561213568779,-17.62398219943119,4.0699856667262184e-13,5380358.980976738,4722.914193098609,-18.120151953800015,6.427776707280433e-13,3606174.4374135598,7805.094878724866,-18.332858800191275,7.81886149616463e-13,3718118.423910994,7890.371624489369,-18.199327721183057,6.914027275387431e-13,4880110.925957011,6335.333624881107,-18.19959574574262,6.915734281064784e-13,4325339.026224364,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,5186293.9056024,2.0,5250,4746.4797383749,-74.15622936169467,-17.618548003623765,4.049665958993489e-13,5353497.136502837,4722.914193098609,-18.108367347369143,6.358386728430169e-13,3567244.5897635845,7805.094878724866,-18.319096090288618,7.720375717852021e-13,3671285.2900823737,7890.371624489369,-18.186815556729858,6.834806482877286e-13,4824194.708144569,6335.333624881107,-18.187079831649015,6.836470319607626e-13,4275764.60766949,6338.606310427084
Spectrum,-10,Palomar/ZTF.g,5148152.4907894,2.5,5250,4746.4797383749,-74.15399775673167,-17.61016989363057,4.01853687116936e-13,5312345.721987196,4722.914193098609,-18.097207680321066,6.293367197089344e-13,3530766.69351241,7805.094878724866,-18.306515010058575,7.631431389142456e-13,3628989.4203525353,7890.371624489369,-18.175081974787943,6.761340226450466e-13,4772340.2004318265,6335.333624881107,-18.17534291799934,6.762965425884918e-13,4229792.108941798,6338.606310427084
